run,Iteration,Fitness,Accuracy,ExecutionTime,Discrete,Real
5,4,92.61776982707218,99.10554561717353,0.6919448375701904,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,5,92.61776982707218,99.10554561717353,0.8716456890106201,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,6,92.61776982707218,99.10554561717353,1.061971664428711,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,7,92.61776982707218,99.10554561717353,1.241323471069336,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,8,92.61776982707218,99.10554561717353,1.4534995555877686,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,9,92.61776982707218,99.10554561717353,1.6169888973236084,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,10,92.61776982707218,99.10554561717353,1.788987398147583,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,11,92.61776982707218,99.10554561717353,1.973120927810669,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,12,92.61776982707218,99.10554561717353,2.1281540393829346,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,13,92.61776982707218,99.10554561717353,2.3027102947235107,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,14,92.61776982707218,99.10554561717353,2.457667350769043,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,15,92.61776982707218,99.10554561717353,2.669983148574829,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,16,92.61776982707218,99.10554561717353,2.8466193675994873,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,17,92.61776982707218,99.10554561717353,3.0376594066619873,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,18,92.61776982707218,99.10554561717353,3.2838830947875977,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
5,19,92.61776982707218,99.10554561717353,3.5228497982025146,[0 1 0 0 0 1 1 0 0],[ 15664.62394914 100000.        ]
6,0,92.61776982707218,99.10554561717353,0.20323467254638672,[1 0 1 0 1 0 0 0 0],[72776.20313413 40251.64738296]
6,1,92.61776982707218,99.10554561717353,0.3353257179260254,[1 0 1 0 1 0 0 0 0],[72776.20313413 40251.64738296]
6,2,92.61776982707218,99.10554561717353,0.47153449058532715,[1 0 1 0 1 0 0 0 0],[72776.20313413 40251.64738296]
6,3,92.7608825283244,99.28443649373881,0.6140763759613037,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,4,92.7608825283244,99.28443649373881,0.786536693572998,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,5,92.7608825283244,99.28443649373881,0.9475328922271729,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,6,92.7608825283244,99.28443649373881,1.1180024147033691,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,7,92.7608825283244,99.28443649373881,1.2936890125274658,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,8,92.7608825283244,99.28443649373881,1.4465749263763428,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,9,92.7608825283244,99.28443649373881,1.6383743286132812,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,10,92.7608825283244,99.28443649373881,1.8151557445526123,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,11,92.7608825283244,99.28443649373881,2.013549327850342,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,12,92.7608825283244,99.28443649373881,2.2058727741241455,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,13,92.7608825283244,99.28443649373881,2.412586212158203,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,14,92.7608825283244,99.28443649373881,2.6523752212524414,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,15,92.7608825283244,99.28443649373881,2.8852591514587402,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,16,92.7608825283244,99.28443649373881,3.079263210296631,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,17,92.7608825283244,99.28443649373881,3.300621509552002,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,18,92.7608825283244,99.28443649373881,3.474173069000244,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
6,19,92.7608825283244,99.28443649373881,3.678088665008545,[1 0 1 0 0 1 0 0 0],[100000.          15290.06697014]
7,0,92.83641423176307,96.6010733452594,0.2029249668121338,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,1,92.83641423176307,96.6010733452594,0.36756134033203125,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,2,92.83641423176307,96.6010733452594,0.5427737236022949,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,3,92.83641423176307,96.6010733452594,0.7166903018951416,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,4,92.83641423176307,96.6010733452594,0.8896012306213379,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,5,92.83641423176307,96.6010733452594,1.0654635429382324,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,6,92.83641423176307,96.6010733452594,1.2338290214538574,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,7,92.83641423176307,96.6010733452594,1.3894639015197754,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,8,92.83641423176307,96.6010733452594,1.581479787826538,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,9,92.83641423176307,96.6010733452594,1.7381865978240967,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,10,92.83641423176307,96.6010733452594,1.8892261981964111,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,11,92.83641423176307,96.6010733452594,2.058861017227173,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,12,92.83641423176307,96.6010733452594,2.2730038166046143,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,13,92.83641423176307,96.6010733452594,2.4370338916778564,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,14,92.83641423176307,96.6010733452594,2.6136343479156494,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,15,92.83641423176307,96.6010733452594,2.7960262298583984,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,16,92.83641423176307,96.6010733452594,2.9838409423828125,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,17,92.83641423176307,96.6010733452594,3.194148302078247,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,18,92.83641423176307,96.6010733452594,3.4280991554260254,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
7,19,92.83641423176307,96.6010733452594,3.627174139022827,[0 1 0 0 0 0 0 1 0],[39762.26361845 99279.12576633]
8,0,91.90220632081099,98.21109123434705,0.23439717292785645,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,1,91.90220632081099,98.21109123434705,0.3735048770904541,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,2,91.90220632081099,98.21109123434705,0.5217552185058594,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,3,91.90220632081099,98.21109123434705,0.707195520401001,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,4,91.90220632081099,98.21109123434705,0.8900177478790283,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,5,91.90220632081099,98.21109123434705,1.0869224071502686,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,6,91.90220632081099,98.21109123434705,1.2625722885131836,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,7,91.90220632081099,98.21109123434705,1.4394259452819824,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,8,91.90220632081099,98.21109123434705,1.6352245807647705,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,9,91.90220632081099,98.21109123434705,1.864469051361084,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,10,91.90220632081099,98.21109123434705,2.0525858402252197,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,11,91.90220632081099,98.21109123434705,2.2866735458374023,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,12,91.90220632081099,98.21109123434705,2.4695425033569336,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,13,91.90220632081099,98.21109123434705,2.666748523712158,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,14,91.90220632081099,98.21109123434705,2.8501009941101074,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,15,91.90220632081099,98.21109123434705,3.074082612991333,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,16,91.90220632081099,98.21109123434705,3.254831075668335,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,17,91.90220632081099,98.21109123434705,3.4230246543884277,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,18,91.90220632081099,98.21109123434705,3.6316471099853516,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
8,19,91.90220632081099,98.21109123434705,3.830678939819336,[0 1 0 0 1 0 1 0 0],[30633.30797281 56169.99823534]
9,0,92.61776982707218,99.10554561717353,0.2496347427368164,[0 1 1 0 0 1 0 0 0],[65104.6435092   8952.47028334]
9,1,92.61776982707218,99.10554561717353,0.43065333366394043,[0 1 1 0 0 1 0 0 0],[65104.6435092   8952.47028334]
9,2,92.61776982707218,99.10554561717353,0.6020221710205078,[0 1 1 0 0 1 0 0 0],[65104.6435092   8952.47028334]
9,3,93.19022063208112,99.82110912343471,0.7886691093444824,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,4,93.19022063208112,99.82110912343471,0.9365594387054443,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,5,93.19022063208112,99.82110912343471,1.1249048709869385,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,6,93.19022063208112,99.82110912343471,1.3047285079956055,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,7,93.19022063208112,99.82110912343471,1.4705991744995117,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,8,93.19022063208112,99.82110912343471,1.6236741542816162,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,9,93.19022063208112,99.82110912343471,1.7955586910247803,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,10,93.19022063208112,99.82110912343471,1.956019401550293,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,11,93.19022063208112,99.82110912343471,2.139024019241333,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,12,93.19022063208112,99.82110912343471,2.315556764602661,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,13,93.19022063208112,99.82110912343471,2.4572153091430664,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,14,93.19022063208112,99.82110912343471,2.6120431423187256,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,15,93.19022063208112,99.82110912343471,2.7969958782196045,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,16,93.19022063208112,99.82110912343471,3.011869430541992,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,17,93.19022063208112,99.82110912343471,3.2046031951904297,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,18,93.19022063208112,99.82110912343471,3.3859143257141113,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
9,19,93.19022063208112,99.82110912343471,3.535430669784546,[0 1 0 0 0 1 0 1 0],[73051.9796062   7163.74518932]
